Amount,Country,Currency,MerchantId,CustomerId,HourOfDay,IsFraud
45.33,GB,GBP,m_0201,c_03004,13,false
69.05,US,USD,m_0169,c_00042,23,false
21.82,AU,AUD,m_0091,c_01035,13,false
119.42,NG,NGN,m_0118,c_02811,23,false
40.64,AU,AUD,m_0378,c_01455,18,false
136.07,US,USD,m_0482,c_00802,13,false
40.50,IN,INR,m_0705,c_00570,16,false
218.22,GB,GBP,m_0625,c_00102,21,false
96.96,AU,AUD,m_0120,c_01082,17,false
29.47,US,USD,m_0429,c_00025,12,false
14.34,AU,AUD,m_0178,c_01487,11,false
70.68,IN,INR,m_0193,c_01043,10,false
22.87,AU,AUD,m_0590,c_01419,9,false
146.49,US,USD,m_0398,c_01014,10,false
39.10,AU,AUD,m_0568,c_00675,8,false
21.41,GB,GBP,m_0626,c_03043,22,false
29.17,AU,AUD,m_0600,c_01734,7,false
17.38,SG,SGD,m_0292,c_01583,23,false
79.79,BR,BRL,m_0475,c_02274,13,false
52.20,AU,AUD,m_0362,c_00238,13,false
38.98,IN,INR,m_0254,c_03254,8,false
12.25,US,USD,m_0593,c_03622,18,false
70.94,AU,AUD,m_0343,c_03133,19,false
14.63,US,USD,m_0700,c_01367,8,false
13.07,BR,BRL,m_0555,c_03119,20,false
19.07,AU,AUD,m_0577,c_03243,6,false
7.64,AU,AUD,m_0347,c_00798,9,false
66.16,AU,AUD,m_0555,c_00922,19,false
51.39,IN,INR,m_0756,c_01765,10,false
67.64,US,USD,m_0067,c_02383,20,false
27.66,AU,AUD,m_0104,c_02371,16,false
108.37,RU,RUB,m_0314,c_01427,21,false
36.01,SG,SGD,m_0317,c_01013,10,false
6.86,US,USD,m_0252,c_00477,13,false
30.62,US,USD,m_0614,c_03747,14,false
31.51,US,USD,m_0169,c_02933,7,false
75.82,AU,AUD,m_0044,c_00781,21,false
26.08,AU,AUD,m_0335,c_01676,9,false
18.82,SG,SGD,m_0065,c_02807,13,false
19.93,IN,INR,m_0237,c_00616,19,false
55.90,US,USD,m_0442,c_00137,20,false
99.12,US,USD,m_0275,c_00763,19,false
19.62,AU,AUD,m_0221,c_01895,19,false
108.80,ZA,ZAR,m_0193,c_01411,10,false
29.19,AU,AUD,m_0147,c_01696,17,false
21.15,US,USD,m_0751,c_01409,7,false
29.05,NG,NGN,m_0313,c_01852,3,false
124.37,US,USD,m_0485,c_02610,12,false
11.68,GB,GBP,m_0047,c_00511,12,false
34.92,US,USD,m_0415,c_01530,6,false
84.15,GB,GBP,m_0521,c_02801,0,false
51.33,GB,GBP,m_0733,c_00757,15,false
36.56,US,USD,m_0710,c_01547,13,false
18.60,SG,SGD,m_0269,c_02311,6,false
40.13,AU,AUD,m_0782,c_00622,11,false
4.15,NZ,NZD,m_0007,c_02663,14,false
17.74,GB,GBP,m_0284,c_02326,7,false
133.18,US,USD,m_0575,c_02829,7,false
70.80,AU,AUD,m_0500,c_03318,19,false
5.86,US,USD,m_0675,c_02375,12,false
27.45,US,USD,m_0091,c_00820,11,false
127.57,AU,AUD,m_0319,c_00298,17,false
30.52,US,USD,m_0524,c_02020,11,false
24.89,GB,GBP,m_0073,c_00016,17,false
38.91,US,USD,m_0077,c_00712,17,false
14.85,US,USD,m_0664,c_02213,18,false
350.64,AU,AUD,m_0796,c_02279,6,false
17.46,GB,GBP,m_0436,c_02344,13,false
24.87,AU,AUD,m_0249,c_03877,7,false
8.46,SG,SGD,m_0696,c_00351,22,false
80.76,GB,GBP,m_0237,c_00213,7,false
1.65,US,USD,m_0287,c_01580,18,false
80.55,AU,AUD,m_0575,c_03635,1,false
43.39,RU,RUB,m_0132,c_01168,15,false
58.35,AU,AUD,m_0460,c_02231,22,false
2.37,NZ,NZD,m_0134,c_03268,12,false
259.33,AU,AUD,m_0193,c_02504,21,false
20.95,GB,GBP,m_0571,c_02331,23,false
18.90,AU,AUD,m_0258,c_02640,17,false
33.75,GB,GBP,m_0381,c_01706,22,false
36.47,AU,AUD,m_0508,c_03643,20,false
24.10,GB,GBP,m_0518,c_00958,14,false
2.45,GB,GBP,m_0451,c_01195,7,false
19.86,IN,INR,m_0387,c_00154,18,false
44.05,AU,AUD,m_0400,c_02034,22,false
128.32,RU,RUB,m_0633,c_01364,7,false
27.66,US,USD,m_0778,c_00445,15,false
17.13,CA,CAD,m_0229,c_03417,9,false
3.68,GB,GBP,m_0563,c_03842,22,false
93.60,AU,AUD,m_0105,c_02518,22,false
22.26,RU,RUB,m_0640,c_03239,7,false
112.82,AU,AUD,m_0693,c_01930,11,false
31.83,AU,AUD,m_0414,c_01530,0,false
1044.97,US,USD,m_0650,c_00609,12,false
36.86,GB,GBP,m_0767,c_03091,19,false
31.84,NG,NGN,m_0586,c_01658,9,false
18.71,AU,AUD,m_0676,c_01405,6,false
18.71,US,USD,m_0169,c_01202,20,false
20.90,GB,GBP,m_0523,c_00347,6,false
28.41,GB,GBP,m_0635,c_03995,23,false
37.81,SG,SGD,m_0018,c_01575,15,false
134.81,ZA,ZAR,m_0200,c_00965,14,false
27.52,SG,SGD,m_0603,c_03902,20,false
63.73,NZ,NZD,m_0744,c_03330,21,false
27.69,CA,CAD,m_0296,c_00443,9,false
77.46,AU,AUD,m_0108,c_00566,14,false
69.81,IN,INR,m_0628,c_00232,23,false
52.28,NZ,NZD,m_0616,c_02649,9,false
57.15,BR,BRL,m_0087,c_03241,11,false
13.45,US,USD,m_0042,c_01948,9,false
16.53,CA,CAD,m_0135,c_03845,23,false
5.97,AU,AUD,m_0540,c_03995,16,false
10.54,GB,GBP,m_0054,c_01167,21,false
167.44,US,USD,m_0621,c_01480,3,false
46.27,GB,GBP,m_0278,c_03565,7,false
104.45,US,USD,m_0322,c_01346,16,false
14.01,AU,AUD,m_0620,c_01253,22,false
78.73,BR,BRL,m_0705,c_01138,18,false
26.33,BR,BRL,m_0603,c_01831,15,false
86.00,AU,AUD,m_0499,c_01105,15,false
124.76,SG,SGD,m_0401,c_02468,18,false
15.55,US,USD,m_0081,c_03909,18,false
56.93,AU,AUD,m_0743,c_03683,20,false
13.63,GB,GBP,m_0478,c_01143,8,false
10.69,AU,AUD,m_0422,c_00262,17,false
118.81,US,USD,m_0487,c_01136,17,false
127.45,RU,RUB,m_0626,c_00508,7,false
77.45,AU,AUD,m_0573,c_03853,11,false
55.46,US,USD,m_0706,c_00472,4,false
66.89,US,USD,m_0481,c_01468,20,false
143.45,SG,SGD,m_0331,c_01613,11,false
12.98,GB,GBP,m_0709,c_03161,3,false
31.10,US,USD,m_0491,c_03186,21,false
92.03,AU,AUD,m_0753,c_03135,16,false
13.68,US,USD,m_0784,c_02301,12,false
59.75,AU,AUD,m_0146,c_03049,12,false
45.42,GB,GBP,m_0311,c_00112,15,false
61.24,US,USD,m_0464,c_00125,23,false
43.09,AU,AUD,m_0263,c_03956,1,false
6.13,AU,AUD,m_0390,c_00698,16,false
18.61,AU,AUD,m_0544,c_02523,11,false
16.30,US,USD,m_0691,c_02414,9,false
55.07,AU,AUD,m_0538,c_01747,15,false
13.46,AU,AUD,m_0224,c_00771,11,false
28.37,BR,BRL,m_0321,c_02611,6,false
13.20,AU,AUD,m_0434,c_02119,23,false
323.86,GB,GBP,m_0746,c_03912,16,false
37.29,AU,AUD,m_0337,c_01786,12,false
310.43,AU,AUD,m_0086,c_01697,15,false
28.30,BR,BRL,m_0055,c_02996,8,false
246.11,AU,AUD,m_0652,c_02665,10,false
49.58,GB,GBP,m_0218,c_01048,11,false
64.11,NZ,NZD,m_0440,c_03063,8,false
15.53,CA,CAD,m_0466,c_02767,15,false
65.70,GB,GBP,m_0772,c_02102,18,false
7.47,US,USD,m_0696,c_00861,13,false
61.85,AU,AUD,m_0733,c_03949,19,false
43.24,RU,RUB,m_0766,c_02649,15,false
215.20,AU,AUD,m_0291,c_03969,4,false
49.84,SG,SGD,m_0264,c_03173,21,false
10.22,NZ,NZD,m_0549,c_03624,20,false
59.90,BR,BRL,m_0730,c_01440,23,false
77.71,GB,GBP,m_0740,c_01429,18,false
8.11,GB,GBP,m_0002,c_00951,12,false
88.13,US,USD,m_0611,c_03206,21,false
54.75,GB,GBP,m_0063,c_02394,9,false
36.38,US,USD,m_0484,c_02295,0,false
87.57,IN,INR,m_0028,c_03479,18,false
27.21,AU,AUD,m_0163,c_03605,18,false
85.91,AU,AUD,m_0377,c_02896,20,false
24.06,US,USD,m_0751,c_03786,14,false
59.78,SG,SGD,m_0617,c_02378,7,false
35.20,AU,AUD,m_0553,c_02067,10,false
221.04,US,USD,m_0543,c_03852,11,false
47.97,US,USD,m_0522,c_00993,20,false
185.54,AU,AUD,m_0371,c_02586,23,false
354.06,GB,GBP,m_0651,c_02834,21,false
9.76,CA,CAD,m_0162,c_02742,15,false
7.57,GB,GBP,m_0161,c_01833,12,false
7.88,GB,GBP,m_0463,c_03370,17,false
6.58,US,USD,m_0036,c_01990,11,false
8.44,IN,INR,m_0214,c_02380,8,false
40.60,AU,AUD,m_0507,c_00779,16,false
29.81,AU,AUD,m_0014,c_02794,8,false
13.93,US,USD,m_0669,c_02557,17,false
13.09,IN,INR,m_0074,c_03011,19,false
72.31,AU,AUD,m_0085,c_02616,15,false
50.78,GB,GBP,m_0030,c_02002,10,false
72.18,AU,AUD,m_0139,c_02872,14,false
51.47,AU,AUD,m_0770,c_00790,21,false
5.35,IN,INR,m_0339,c_00649,10,false
183.58,US,USD,m_0275,c_00864,20,false
8.50,AU,AUD,m_0680,c_00964,17,false
31.63,AU,AUD,m_0392,c_03428,8,false
53.81,AU,AUD,m_0466,c_03930,15,false
13.22,US,USD,m_0169,c_00297,18,false
33.41,AU,AUD,m_0623,c_00105,21,false
112.94,GB,GBP,m_0738,c_00191,4,false
68.97,US,USD,m_0278,c_01905,23,false
18.73,NZ,NZD,m_0466,c_03098,14,false
25.92,IN,INR,m_0409,c_02575,7,false
48.10,GB,GBP,m_0787,c_02004,8,false
165.54,GB,GBP,m_0761,c_03378,7,false
90.57,US,USD,m_0167,c_00890,8,false
16.93,AU,AUD,m_0271,c_03593,7,false
14.91,SG,SGD,m_0475,c_03477,21,false
84.22,AU,AUD,m_0208,c_03328,14,false
35.71,SG,SGD,m_0435,c_00864,6,false
24.29,AU,AUD,m_0650,c_00829,7,false
1140.75,US,USD,m_0231,c_02807,3,false
115.11,SG,SGD,m_0549,c_03642,0,false
33.29,IN,INR,m_0791,c_01505,11,false
94.98,NZ,NZD,m_0327,c_02792,15,false
67.90,US,USD,m_0456,c_00439,11,false
28.92,AU,AUD,m_0676,c_03573,10,false
28.23,US,USD,m_0132,c_00350,14,false
164.93,US,USD,m_0784,c_00027,16,false
20.77,US,USD,m_0756,c_03406,15,false
37.61,IN,INR,m_0319,c_01752,18,false
18.85,GB,GBP,m_0352,c_00707,11,false
32.18,US,USD,m_0656,c_02846,18,false
4.80,CA,CAD,m_0383,c_00363,18,false
7.67,AU,AUD,m_0673,c_01968,7,false
24.75,IN,INR,m_0064,c_02781,19,false
44.89,AU,AUD,m_0100,c_02544,21,false
54.81,GB,GBP,m_0229,c_00238,7,false
56.98,US,USD,m_0429,c_00309,18,false
361.19,NG,NGN,m_0353,c_02813,20,false
70.00,AU,AUD,m_0094,c_01612,8,false
60.07,RU,RUB,m_0445,c_00759,0,false
125.26,AU,AUD,m_0408,c_00220,23,false
27.71,AU,AUD,m_0548,c_00238,4,false
40.25,US,USD,m_0281,c_03342,12,false
25.43,AU,AUD,m_0535,c_02043,20,false
11.26,CA,CAD,m_0499,c_00594,2,false
91.21,AU,AUD,m_0148,c_00387,15,false
14.05,AU,AUD,m_0293,c_02048,15,false
34.45,AU,AUD,m_0747,c_01237,12,false
28.11,NZ,NZD,m_0344,c_00427,18,false
34.92,NZ,NZD,m_0357,c_01085,13,false
71.03,AU,AUD,m_0229,c_00419,12,false
1.00,US,USD,m_0574,c_03734,21,false
15.73,AU,AUD,m_0107,c_02552,21,false
426.51,AU,AUD,m_0436,c_01398,3,false
6.54,AU,AUD,m_0411,c_02114,18,false
17.42,AU,AUD,m_0107,c_01014,16,false
14.99,GB,GBP,m_0658,c_01861,13,false
31.65,US,USD,m_0700,c_01363,8,false
45.80,US,USD,m_0232,c_02235,10,false
8.81,US,USD,m_0792,c_00963,17,false
20.51,US,USD,m_0131,c_03769,22,false
24.31,SG,SGD,m_0397,c_03575,6,false
14.51,AU,AUD,m_0362,c_01276,22,false
57.63,AU,AUD,m_0672,c_00448,18,false
8.67,AU,AUD,m_0082,c_02578,19,false
12.51,SG,SGD,m_0321,c_02130,21,false
31.50,IN,INR,m_0138,c_01879,10,false
51.04,US,USD,m_0330,c_01578,10,false
41.71,US,USD,m_0015,c_03737,2,false
178.30,AU,AUD,m_0171,c_02320,7,false
10.07,AU,AUD,m_0783,c_01594,18,false
20.34,AU,AUD,m_0476,c_01724,12,false
38.08,US,USD,m_0133,c_02150,16,false
37.33,US,USD,m_0014,c_02271,0,false
93.60,AU,AUD,m_0468,c_02204,12,false
108.90,GB,GBP,m_0774,c_00781,9,false
13.29,NZ,NZD,m_0725,c_02418,1,false
241.62,US,USD,m_0071,c_01428,13,false
259.37,RU,RUB,m_0457,c_00011,0,false
5.24,AU,AUD,m_0712,c_02435,7,false
60.65,AU,AUD,m_0341,c_02204,12,false
128.82,US,USD,m_0206,c_02292,23,false
15.29,SG,SGD,m_0276,c_02523,19,false
107.64,AU,AUD,m_0765,c_00941,21,false
34.26,SG,SGD,m_0153,c_03655,16,false
43.11,US,USD,m_0624,c_00400,17,false
57.39,NG,NGN,m_0213,c_00076,14,false
95.82,US,USD,m_0616,c_02742,18,false
45.65,US,USD,m_0675,c_00643,19,false
57.33,US,USD,m_0699,c_02993,4,false
34.65,IN,INR,m_0073,c_02304,0,false
30.94,AU,AUD,m_0549,c_03026,8,false
34.74,AU,AUD,m_0179,c_01724,22,false
44.33,NZ,NZD,m_0673,c_00760,23,false
32.18,US,USD,m_0584,c_03701,6,false
97.51,NG,NGN,m_0458,c_01317,14,false
18.24,GB,GBP,m_0715,c_03111,22,false
39.39,US,USD,m_0435,c_03351,8,false
71.96,AU,AUD,m_0114,c_00524,17,false
105.14,AU,AUD,m_0636,c_02645,8,false
37.67,US,USD,m_0354,c_00476,11,false
16.64,IN,INR,m_0316,c_02845,11,false
36.92,GB,GBP,m_0706,c_01985,16,false
13.74,US,USD,m_0703,c_02177,9,false
291.43,GB,GBP,m_0097,c_03518,18,false
60.69,AU,AUD,m_0643,c_03156,13,false
15.84,SG,SGD,m_0047,c_02777,7,false
219.52,AU,AUD,m_0353,c_01871,23,false
24.07,BR,BRL,m_0353,c_03923,23,false
13.85,AU,AUD,m_0571,c_01327,15,false
12.79,US,USD,m_0489,c_02151,17,false
21.63,IN,INR,m_0230,c_00185,10,false
45.64,AU,AUD,m_0293,c_01822,7,false
29.73,US,USD,m_0294,c_01179,17,false
52.70,AU,AUD,m_0037,c_01348,14,false
24.12,CA,CAD,m_0618,c_03726,15,false
7.69,AU,AUD,m_0664,c_00495,15,false
37.75,IN,INR,m_0357,c_01335,18,false
238.00,US,USD,m_0196,c_01009,5,false
144.40,AU,AUD,m_0472,c_03470,18,false
60.01,AU,AUD,m_0111,c_02924,22,false
11.64,CA,CAD,m_0199,c_01553,22,false
45.45,GB,GBP,m_0533,c_01360,18,false
19.59,ZA,ZAR,m_0588,c_03153,15,false
39.34,GB,GBP,m_0795,c_01966,2,false
68.49,US,USD,m_0756,c_00372,19,false
34.56,US,USD,m_0745,c_01296,13,false
10.62,AU,AUD,m_0425,c_02599,18,false
42.41,IN,INR,m_0754,c_00149,18,false
15.91,AU,AUD,m_0430,c_00082,11,false
51.92,US,USD,m_0545,c_03083,19,false
77.46,NG,NGN,m_0329,c_01534,18,false
32.82,GB,GBP,m_0233,c_00143,10,false
11.49,IN,INR,m_0712,c_02826,17,false
115.36,AU,AUD,m_0784,c_03046,12,false
73.11,NZ,NZD,m_0379,c_02839,21,false
25.51,AU,AUD,m_0512,c_00318,22,false
38.16,AU,AUD,m_0612,c_00515,2,false
28.06,AU,AUD,m_0211,c_00409,7,false
59.57,NG,NGN,m_0077,c_00183,20,false
5.37,AU,AUD,m_0213,c_01147,12,false
47.00,US,USD,m_0654,c_00735,15,false
80.00,BR,BRL,m_0339,c_00618,11,false
15.03,GB,GBP,m_0098,c_01945,8,false
113.31,US,USD,m_0270,c_02991,9,false
372.39,US,USD,m_0649,c_03620,9,false
79.08,ZA,ZAR,m_0482,c_00630,19,false
22.39,IN,INR,m_0243,c_00187,2,false
31.29,GB,GBP,m_0650,c_00677,22,false
23.15,US,USD,m_0225,c_01370,7,false
94.16,AU,AUD,m_0065,c_02154,17,false
36.02,IN,INR,m_0450,c_01217,21,false
20.32,US,USD,m_0734,c_01473,14,false
25.45,SG,SGD,m_0472,c_02555,6,false
94.39,US,USD,m_0258,c_01868,13,false
54.92,AU,AUD,m_0342,c_01690,6,false
22.71,CA,CAD,m_0627,c_02597,21,false
51.22,US,USD,m_0767,c_02916,22,false
12.32,AU,AUD,m_0246,c_00075,13,false
65.05,AU,AUD,m_0440,c_03493,9,false
24.58,AU,AUD,m_0778,c_00992,23,false
12.36,GB,GBP,m_0736,c_00603,8,false
61.02,AU,AUD,m_0568,c_01685,11,false
14.23,NZ,NZD,m_0338,c_01221,13,false
19.48,US,USD,m_0023,c_00609,12,false
7.72,NZ,NZD,m_0196,c_00531,10,false
20.43,AU,AUD,m_0272,c_02713,11,false
18.28,US,USD,m_0732,c_03818,10,false
15.58,AU,AUD,m_0120,c_02606,15,false
68.05,NZ,NZD,m_0753,c_02000,15,false
27.48,IN,INR,m_0611,c_03557,22,false
7.47,US,USD,m_0004,c_02261,13,false
7.51,AU,AUD,m_0244,c_01544,12,false
66.46,AU,AUD,m_0434,c_01925,14,false
40.95,AU,AUD,m_0440,c_00767,7,false
28.34,SG,SGD,m_0482,c_02899,18,false
33.26,US,USD,m_0199,c_03877,8,false
5.14,US,USD,m_0191,c_00658,11,false
13.84,AU,AUD,m_0181,c_02957,14,false
21.85,ZA,ZAR,m_0698,c_00113,16,false
79.16,AU,AUD,m_0159,c_01031,18,false
6.47,GB,GBP,m_0661,c_02324,22,false
27.86,IN,INR,m_0036,c_01146,14,false
35.55,NG,NGN,m_0659,c_03910,12,false
35.79,BR,BRL,m_0213,c_02932,7,false
13.36,BR,BRL,m_0082,c_02996,18,false
1.79,US,USD,m_0717,c_00759,17,false
6.62,AU,AUD,m_0698,c_00783,20,false
42.68,US,USD,m_0571,c_01785,6,false
151.89,SG,SGD,m_0292,c_01911,16,false
24.02,AU,AUD,m_0561,c_01023,13,false
209.02,US,USD,m_0681,c_03435,7,false
10.66,NZ,NZD,m_0694,c_02799,11,false
4.43,GB,GBP,m_0106,c_03261,19,false
14.98,IN,INR,m_0757,c_01682,8,false
131.67,AU,AUD,m_0457,c_01724,15,false
21.40,CA,CAD,m_0051,c_03027,2,false
22.76,US,USD,m_0274,c_00699,15,false
54.67,NZ,NZD,m_0278,c_03484,14,false
306.71,RU,RUB,m_0226,c_01223,13,false
2.99,IN,INR,m_0490,c_00292,7,false
164.50,NZ,NZD,m_0045,c_02494,10,false
55.80,GB,GBP,m_0374,c_00987,20,false
16.57,ZA,ZAR,m_0790,c_01646,22,false
46.97,US,USD,m_0449,c_02665,15,false
28.00,AU,AUD,m_0239,c_00152,19,false
179.94,AU,AUD,m_0041,c_02998,20,false
33.88,AU,AUD,m_0305,c_03861,19,false
23.44,US,USD,m_0263,c_02393,13,false
39.49,GB,GBP,m_0584,c_00709,8,false
9.96,NG,NGN,m_0088,c_00533,13,false
75.15,GB,GBP,m_0077,c_00120,12,false
29.63,AU,AUD,m_0535,c_02104,20,false
149.59,US,USD,m_0456,c_03960,15,false
9.68,AU,AUD,m_0354,c_03839,12,false
30.68,US,USD,m_0135,c_03815,20,false
51.16,AU,AUD,m_0553,c_01591,12,false
25.11,NZ,NZD,m_0213,c_03078,8,false
14.69,AU,AUD,m_0432,c_03947,19,false
88.85,NG,NGN,m_0326,c_01425,7,false
47.74,AU,AUD,m_0033,c_02236,20,false
36.87,SG,SGD,m_0021,c_02248,8,false
81.86,AU,AUD,m_0608,c_00526,19,false
42.71,AU,AUD,m_0754,c_02683,18,false
47.20,AU,AUD,m_0792,c_02889,6,false
199.13,SG,SGD,m_0725,c_00454,23,false
76.66,GB,GBP,m_0314,c_03003,16,false
241.92,AU,AUD,m_0197,c_01221,19,false
24.98,AU,AUD,m_0178,c_01963,19,false
50.18,US,USD,m_0562,c_00257,13,false
7.87,GB,GBP,m_0278,c_00775,22,false
28.36,US,USD,m_0680,c_01579,12,false
162.56,AU,AUD,m_0138,c_01030,20,false
73.22,CA,CAD,m_0734,c_02846,10,false
9.40,NZ,NZD,m_0466,c_02361,14,false
91.03,GB,GBP,m_0086,c_03395,23,false
54.43,AU,AUD,m_0604,c_03325,11,false
28.56,SG,SGD,m_0576,c_03753,19,false
80.87,AU,AUD,m_0278,c_00007,4,false
135.23,NZ,NZD,m_0688,c_03876,19,false
9.35,US,USD,m_0794,c_02166,6,false
24.20,AU,AUD,m_0046,c_01603,8,false
19.54,ZA,ZAR,m_0734,c_01395,21,false
49.99,AU,AUD,m_0050,c_02781,22,false
73.98,AU,AUD,m_0370,c_00197,11,false
5.71,US,USD,m_0442,c_03802,14,false
7.34,US,USD,m_0130,c_01071,6,false
49.46,NG,NGN,m_0451,c_01635,9,false
32.60,IN,INR,m_0216,c_01692,17,false
3.40,AU,AUD,m_0461,c_01813,10,false
27.29,GB,GBP,m_0446,c_01798,3,false
77.12,GB,GBP,m_0286,c_00772,9,false
25.49,IN,INR,m_0341,c_03353,6,false
6.28,GB,GBP,m_0636,c_01320,11,false
12.47,SG,SGD,m_0598,c_00242,12,false
66.11,US,USD,m_0406,c_01934,14,false
169.03,AU,AUD,m_0678,c_02862,13,false
50.91,AU,AUD,m_0002,c_02123,3,false
105.88,NZ,NZD,m_0092,c_03508,17,false
7.23,AU,AUD,m_0264,c_03714,12,false
99.77,US,USD,m_0363,c_00467,21,false
12.16,US,USD,m_0267,c_01280,15,false
64.04,AU,AUD,m_0763,c_02751,8,false
94.55,GB,GBP,m_0478,c_02826,11,false
13.23,US,USD,m_0800,c_02655,13,false
72.68,NZ,NZD,m_0310,c_03488,19,false
42.27,AU,AUD,m_0725,c_02173,10,false
56.03,US,USD,m_0640,c_02360,13,false
11.90,AU,AUD,m_0065,c_02181,18,false
21.46,AU,AUD,m_0655,c_01245,10,false
100.87,NZ,NZD,m_0787,c_01808,19,false
21.26,GB,GBP,m_0064,c_02098,22,false
53.85,CA,CAD,m_0454,c_01608,13,false
23.39,NZ,NZD,m_0728,c_02345,11,false
95.69,AU,AUD,m_0410,c_02968,8,false
27.58,NZ,NZD,m_0046,c_00364,23,false
9.70,IN,INR,m_0164,c_02891,19,false
10.13,SG,SGD,m_0774,c_02362,11,false
13.44,AU,AUD,m_0302,c_02565,20,false
15.31,IN,INR,m_0540,c_03620,12,false
30.12,US,USD,m_0622,c_02176,2,false
100.18,GB,GBP,m_0231,c_00751,14,false
30.99,AU,AUD,m_0207,c_00091,19,false
17.18,GB,GBP,m_0044,c_03261,4,false
44.89,US,USD,m_0078,c_01471,9,false
13.26,NG,NGN,m_0327,c_00289,2,false
80.16,GB,GBP,m_0356,c_01120,13,false
94.16,AU,AUD,m_0111,c_01247,17,false
70.19,NZ,NZD,m_0025,c_01876,14,false
15.51,US,USD,m_0205,c_02437,22,false
16.75,GB,GBP,m_0521,c_01753,23,false
76.03,AU,AUD,m_0195,c_03981,14,false
12.57,IN,INR,m_0393,c_02921,22,false
15.91,IN,INR,m_0070,c_01103,15,false
10.67,AU,AUD,m_0445,c_03009,0,false
317.00,US,USD,m_0521,c_03609,8,false
19.75,AU,AUD,m_0248,c_01707,19,false
73.54,US,USD,m_0698,c_01482,16,false
102.27,AU,AUD,m_0401,c_00121,13,false
52.66,AU,AUD,m_0063,c_03381,6,false
28.67,US,USD,m_0694,c_01352,12,false
31.35,US,USD,m_0486,c_01957,17,false
21.75,AU,AUD,m_0781,c_00498,16,false
42.49,AU,AUD,m_0799,c_00524,9,false
27.70,US,USD,m_0661,c_03161,22,false
25.78,US,USD,m_0491,c_01483,3,false
17.19,CA,CAD,m_0265,c_00057,22,false
26.30,GB,GBP,m_0253,c_02479,18,false
5.45,AU,AUD,m_0644,c_03847,13,false
122.62,IN,INR,m_0340,c_01053,9,false
6.09,US,USD,m_0716,c_00823,20,false
116.25,GB,GBP,m_0622,c_00674,20,false
34.53,AU,AUD,m_0065,c_03487,23,false
165.27,RU,RUB,m_0026,c_00539,7,false
2.58,GB,GBP,m_0563,c_01303,7,false
18.33,AU,AUD,m_0631,c_03675,11,false
29.84,US,USD,m_0553,c_02918,6,false
11.90,IN,INR,m_0179,c_01998,19,false
2.97,US,USD,m_0564,c_01869,16,false
72.22,US,USD,m_0126,c_03437,15,false
147.87,NZ,NZD,m_0088,c_00961,16,false
166.64,AU,AUD,m_0656,c_00883,20,false
15.11,SG,SGD,m_0794,c_02943,15,false
36.31,NZ,NZD,m_0742,c_02235,18,false
74.83,NZ,NZD,m_0177,c_03833,15,false
9.32,AU,AUD,m_0646,c_00743,19,false
153.70,GB,GBP,m_0451,c_00174,23,false
51.59,US,USD,m_0275,c_02126,19,false
60.54,GB,GBP,m_0380,c_02834,17,false
24.22,CA,CAD,m_0245,c_01029,16,false
126.13,AU,AUD,m_0068,c_01417,6,false
76.74,AU,AUD,m_0571,c_00464,10,false
7.42,US,USD,m_0462,c_03371,6,false
81.78,GB,GBP,m_0203,c_03387,4,false
19.16,CA,CAD,m_0305,c_01281,22,false
7.91,US,USD,m_0331,c_00034,14,false
23.03,NZ,NZD,m_0751,c_00363,7,false
18.78,US,USD,m_0685,c_02480,18,false
64.68,IN,INR,m_0239,c_00391,9,false
36.94,US,USD,m_0129,c_01515,20,false
10.66,AU,AUD,m_0338,c_01256,12,false
37.95,IN,INR,m_0631,c_02091,23,false
149.66,RU,RUB,m_0241,c_01718,15,false
283.74,RU,RUB,m_0594,c_02080,13,false
16.01,IN,INR,m_0649,c_00112,7,false
142.70,AU,AUD,m_0302,c_00602,18,false
3.98,CA,CAD,m_0180,c_01091,22,false
46.47,GB,GBP,m_0052,c_01765,8,false
33.29,IN,INR,m_0756,c_00849,18,false
7.63,AU,AUD,m_0221,c_02096,9,false
121.50,US,USD,m_0611,c_03606,22,false
7.47,RU,RUB,m_0502,c_01745,13,false
487.34,CA,CAD,m_0526,c_00142,23,false
137.72,AU,AUD,m_0714,c_01107,5,false
79.25,AU,AUD,m_0122,c_03360,7,false
18.52,IN,INR,m_0506,c_01074,14,false
15.18,IN,INR,m_0273,c_02353,14,false
72.05,GB,GBP,m_0084,c_03108,18,false
76.04,NG,NGN,m_0637,c_03275,22,false
1.43,AU,AUD,m_0502,c_02636,10,false
13.11,US,USD,m_0378,c_02351,22,false
64.49,CA,CAD,m_0028,c_03645,18,false
51.97,RU,RUB,m_0427,c_00074,20,false
11.94,GB,GBP,m_0201,c_02684,22,false
17.25,AU,AUD,m_0598,c_01696,22,false
3.30,GB,GBP,m_0368,c_00903,0,false
67.84,NG,NGN,m_0694,c_02297,8,false
32.77,GB,GBP,m_0018,c_03540,17,false
17.96,AU,AUD,m_0331,c_01460,8,false
126.93,AU,AUD,m_0341,c_03655,22,false
19.76,CA,CAD,m_0580,c_00840,19,false
9.86,GB,GBP,m_0795,c_02373,19,false
95.90,CA,CAD,m_0028,c_02558,19,false
45.27,US,USD,m_0734,c_00176,4,false
2278.64,AU,AUD,m_0694,c_02705,4,false
32.12,AU,AUD,m_0650,c_01329,4,false
7.45,GB,GBP,m_0197,c_01959,6,false
40.43,AU,AUD,m_0378,c_03962,9,false
60.72,US,USD,m_0364,c_00841,17,false
